Texto,Comentarios,Clicks,Etiqueta,000,2026,ahora,ayuso,años,caso,cómo,datos,después,donald,dos,eeuu,empresa,eng,epstein,españa,gobierno,gran,guerra,hace,historia,ia,irán,israel,madrid,medio,menos,mientras,millones,mundo,partido,país,personas,política,pp,presidente,puede,según,ser,si,sido,sino,sistema,solo,sánchez,tras,trump,unidos,vez,vox
"Quiso manejar su aspiradora con un control de PS5 y terminó con acceso a 7.000 cámaras en casas ajenas: el desastre de seguridad de DJI El hombre quiso controlar su aspiradora inteligente modelo DJI Romo con un mando DualSense de PlayStation 5, pero en el proceso accedió por accidente a casi 7.000 aspiradoras en todo el mundo. Podía observar en tiempo real la ubicación de cada dispositivo, así como usar su cámara interna, el micrófono y trazar planos precisos de las casas. El hombre, que ni siquiera intentaba piratear los robots, afirma que podía controlarlos a distancia. Y ni siquiera tuvo que eludir restricciones de seguridad, superar filtros o hackear el sistema.",54,2503,tecnología,0.8091749004443174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3807499210579118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44751031061342367,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Anthropic denuncia la extracción a escala industrial de las capacidades de Claude para entrenar modelos rivales (ladrón que roba a ladrón..) En la tarde de hoy, Anthropic publicó un aviso poco habitual por su nivel de detalle, y es que afirmó haber detectado campañas “a escala industrial” para extraer capacidades de Claude y reutilizarlas en el entrenamiento de modelos rivales mediante distillation (destilación). Por medio de un comunicado público en su blog, junto a varios mensajes en X, Anthropic acusó directamente a los modelos chinos DeepSeek, Moonshot AI y MiniMax como responsables de estas operaciones.",65,928,tecnología,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Navajas artesanales que duran toda la vida. Forja tradicional y mangos tallados con incrustaciones Las navajas de Taramundi (Asturias) son una de las más famosas de España. Con dos jóvenes artesanos pude descubrir en el año 2000 cómo fabricaban paso a paso estas navajas con mangos tallados a mano y con incrustaciones.  Monesma documentales,18,1179,cultura,0.0,0.0,0.0,0.0,0.0,0.0,0.5942632221210442,0.0,0.0,0.0,0.603585382491822,0.0,0.0,0.0,0.0,0.5315410697928387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"La Eurocámara congela el acuerdo comercial entre la UE y EE.UU. por las últimas amenazas de Trump Los negociadores del Parlamento Europeo suspendieron el lunes el pacto comercial entre la UE y Estados Unidos, ante las amenazas de Washington y una sentencia del Tribunal Supremo estadounidense que ponen en duda la validez del acuerdo de 2025.",19,852,politica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6878233115954125,0.7258781523271796,0.0,0.0
Henry David Thoreau: “Un hombre es rico en la medida que puede prescindir de muchas cosas” La simple realidad de no requerir de numerosos bienes para estar contento con tu vida se traduce en una sensación de mayor libertad. Y es precisamente ser libre lo que configura una riqueza superior a la que se puede aspirar con respecto a disponer de un alto nivel adquisitivo. Y es que ser esclavo de nuestros impulsos consumistas es parte de un problema realmente extendido en la sociedad.,59,1015,cultura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7312353747311723,0.0,0.6821252280496319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"El PP cree que la desclasificación de los documentos del 23F es un preludio del colapso total ¿Se acabará el mundo en los próximos días? La portavoz del PP en el Congreso, Ester Muñoz, ha criticado que la desclasificación de los documentos del 23F anunciada por el Gobierno es una “cortina de humo” para encubrir el colapso de lo que conocemos como ""Civilización""",62,2755,politica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3515962321927874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3602333802612319,0.0,0.0,0.0,0.0,0.8640671277472616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"¿Por qué el tren es más caro que el avión? Lord Draugr investiga la diferencia entre los precios del tren y del avión. ¿Por qué un billete de tren sale más caro que un viaje en avión, aunque la distancia recorrida en el caso del avión sea mucho mayor?",82,1878,cultura,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Crean aplicación gratuita para reparar controles de PlayStation, Xbox, Switch y PC La herramienta DriftGuard ya está disponible de forma nativa en PC y dispositivos móviles, y es compatible con una amplia gama de mandos",22,2710,tecnología,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Las monedas Moboroshi Olvidadas en lo más profundo de un almacén de Kioto se encontraron 15 cajas de madera con más de medio millón de monedas fabricadas en cerámica, conocidas en el país del sol naciente como Maboroshi, que traducido sería fantasma. El almacén perteneció a Shofu Kogyo, una de las empresas que fabricaron monedas de terracota para asegurar la continuidad del comercio y la adquisición de bienes y servicios en el frente interno.",13,1137,cultura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7230489476545338,0.0,0.0,0.0,0.0,0.0,0.6907968002934518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Las pruebas definitivas del general Juste, el militar que frustró el 23-F y fue un ""cabeza de turco"" Fue la persona que llamó a Sabino Gómez Campo para advertirle de que el general Armada no acudiera a Zarzuela. Pese a que dio orden a dos regimientos para que volvieran a los cuarteles, se convirtió en un paria, el único que no ascendió a teniente general. Como último recurso, envió una carta al Rey a la que Don Juan Carlos respondió tarde.",36,2187,cultura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Primicia: Los demócratas que trabajan en un informe secreto descubrieron que Gaza le costó votos a Harris [ING] Altos cargos demócratas que trabajaron en la autopsia aún secreta del partido sobre las elecciones de 2024 concluyeron que Kamala Harris perdió un apoyo significativo debido al enfoque de la administración Biden sobre la guerra en Gaza, según ha sabido Axios. La intriga: El Proyecto Político del IMEU acusa ahora al Comité Nacional Demócrata (DNC) de ocultar su informe, en parte debido a sus conclusiones sobre Israel.",55,383,politica,0.0,0.0,0.44968898599917334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4038074831508715,0.0,0.0,0.0,0.0,0.44624039604866744,0.0,0.0,0.0,0.0,0.0,0.0,0.48626983279970265,0.0,0.0,0.0,0.0,0.0,0.0,0.44624039604866744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mapa interactivo de todos los castillos de España Mapa interactivo de Wiki en el que aparecen los castillos catalogados de España.,47,4675,cultura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Empresa de verificación de identidad para Chatgpt, Roblox, Discord, LinkedIn... envía datos  al aparato de vigilancia estadounidense con 269 verificaciones distintas (ENG) Cada selfie o documento de identidad que subes a ChatGPT, Roblox, LinkedIn y muchos otros sitios para su verificación es gestionado por una empresa de San Francisco llamada Persona. Una filtración masiva ha expuesto su otra cara: una plataforma capaz de suministrar al gobierno estadounidense 269 sofisticados controles de vigilancia a millones de usuarios en todo el mundo. Un investigador de seguridad de vmfunc.re, conocido bajo el alias Celeste, descubrió la infraestructura expuesta de Persona, la empresa de verificación de identidad",65,759,tecnología,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2794766117976015,0.0,0.0,0.0,0.0,0.829588168645906,0.2432398985992531,0.0,0.0,0.22504430115135782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26589841794190266,0.23057263386095894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Keep Android Open: Defensa de Android como plataforma libre y abierta En agosto de 2025, Google anunció que, a partir de septiembre de 2026, ya no será posible desarrollar aplicaciones para la plataforma Android sin haberse registrado previamente en Google. Este registro implicará pagar tarifas a Google, aceptar los términos y condiciones de Google, subir un documento de identidad gubernamental oficial, subir evidencia de la clave de firma privada del desarrollador, y listar todos los identificadores de aplicaciones actuales y futuros.",53,665,tecnología,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Linux ya supera a Windows en su propio terreno: los nuevos procesadores de Intel dejan en evidencia a Microsoft Si te acabas de comprar un portátil de última generación con lo más nuevo de Intel, los chips Panther Lake (Core Ultra 200V), puede que des por hecho que Windows 11 es el sistema operativo que mejor le va y con el que le vas a sacar más partido.  Sin embargo, las últimas noticias afirman todo lo contrario y parece que Linux no solo también funciona en estos procesadores, sino que les saca un rendimiento mucho mayor. Hablamos de pruebas y datos exactos que demuestran que, en el mismo hardware, Linux consigue adelantar por la derecha",81,1184,tecnología,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4103348988655384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3978908665567753,0.0,0.0,0.0,0.0,0.0,0.35213802222130686,0.0,0.0,0.33041595130001034,0.0,0.39039903816249744,0.3978908665567753,0.35972724504654585,0.0,0.0,0.0,0.0,0.0,0.0
"Javitxu: “Soy uno de los 6 de Zaragoza, pero quiero dejar de serlo” “Santiago Abascal el otro día nos llamó terroristas callejeros en el Congreso. Bueno, perdona, a mí no se me ha condenado por terrorismo”. Javier Aijón (Zaragoza, 1997), conocido como Javitxu, fue condenado a siete años de prisión por desórdenes públicos por el Tribunal Supremo. Es uno de los seis jóvenes encausados en el caso de “los 6 de Zaragoza” a raíz de la protesta antifascista contra un mitín de Vox en enero de 2019. Cuando tenía 15 años empecé a politizarme. Yo era consciente de que te podía pasar: te montaban un montaje policial...",13,1873,politica,0.0,0.0,0.0,0.0,0.7359125875004771,0.48708132827948286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47030250180054073
"África vuelve a poner a Palestina en el centro: la Unión Africana exige el fin del exterminio en Gaza La Unión Africana volvió a fijar posición en el tablero global y denunció el “exterminio” del pueblo palestino en plena cumbre de jefes de Estado en Addis Abeba. Con más de 72 mil muertos en Gaza y una tregua frágil, África reactivó su histórica diplomacia anticolonial y exigió respeto al derecho internacional. La intervención reafirma una memoria política común forjada contra el apartheid y la dominación racial. En un mundo fracturado, el bloque africano sostiene a Palestina como cuestión central de justicia global.",10,228,politica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6442698058696565,0.0,0.0,0.0,0.7647982853306322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"«Hay que frenar esto»: Bernie Sanders advierte de que EE. UU. no tiene ni idea de la velocidad y magnitud de la inminente revolución de la IA [ENG] Bernie Sanders ha advertido que el Congreso y el público estadounidense no tienen ni idea sobre la escala y la velocidad de la próxima revolución de la IA, presionando para que se tomen medidas políticas urgentes para frenarlo a medida que las empresas de tecnología se apresuran a construir sistemas cada vez más potentes. Sanders fue franco sobre lo que consideró ""el momento más peligroso de la historia moderna de este país"".",78,774,politica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3419626285615346,0.0,0.0,0.0,0.0,0.0,0.0,0.32620283419238133,0.7102254458944574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3639966917121816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3738174635550755,0.0
"Robots chinos salen a la calle En este vídeo hablamos del impacto que ha tenido el espectáculo de robots Unitree de la gala por el Año Nuevo Chino y del primer robot que hemos visto en la calle, apenas 2 días después. Pese a lo llamativo de los espectáculos televisados hasta ahora no nos habíamos cruzado con ninguna de estas máquinas, aunque eso podría cambiar rápidamente. Veremos cómo podría extenderse su uso y qué efectos tendría en las relaciones sociales, el ocio, la población mayor y la industria entre otros. Y todo eso mientras os mostramos algunas escenas curiosas...",23,2355,tecnología,0.0,0.0,0.5020183567100376,0.0,0.0,0.0,0.49816846152954297,0.0,0.48043387900334567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.518641534558543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hackearon el CSS: dentro del primer día cero de Chrome en 2026 (CVE-2026–2441) [EN] Finalmente sucedió. Durante años, los investigadores de seguridad han bromeado sobre la complejidad de la pila web, pero la pesadilla hiperbólica se ha convertido en realidad: el CSS se ha visto comprometido. Google ha publicado una actualización de seguridad de emergencia para el navegador Chrome con el fin de solucionar una vulnerabilidad crítica que actualmente está siendo objeto de ataques activos. El fallo, identificado como CVE-2026–2441, es un error de alta gravedad denominado «Use-After-Free» (UAF) que no se encuentra en el motor JavaS",51,1394,tecnología,0.0,0.9702650335403177,0.0,0.0,0.24204496418848753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"La historia de Matthew DeMeritt, el hombre sin piernas que iba dentro de E.T. el extraterrestre Más de 40 años después, la gente sigue pensando que E.T. era un robot y se olvida de los tres actores que se pusieron su traje y sólo salieron en los créditos como “Movimiento especial”.  Con el paso del tiempo y los avances en tecnología, también se ha establecido en el imaginario colectivo que aquel visitante de otro planeta era un autómata, un antecesor de los animatronics de Five Nights at Freddy’s. Pero no. Debajo de todo había una persona de carne y hueso: Matthew DeMeritt.",8,1760,cultura,0.0,0.0,0.0,0.0,0.5157099146652919,0.0,0.0,0.0,0.6157648702703364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5957154593065996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Un mal ejemplo El libro tiene cerca de 500 errores y son señal de haber recurrido a la ayuda (y a algo más que la simple ayuda) de la IA,25,4003,cultura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"El ingenioso camuflaje de las carreteras en Finlandia durante la Segunda Guerra Mundial Desde finales de los años treinta, la guerra aérea había demostrado que la aviación de reconocimiento era capaz de detectar rápidamente infraestructuras clave, como carreteras, líneas ferroviarias, depósitos de suministros y concentraciones de tropas. En un territorio como el finlandés, dominado por bosques densos y lagos, una carretera abierta en medio del arbolado generaba una línea clara y artificial que podía ser identificada con facilidad desde el aire.",9,5748,cultura,0.0,0.0,0.0,0.0,0.3318317894530329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7435419857807039,0.0,0.0,0.0,0.0,0.0,0.0,0.44769110552868835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3696020196375913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Julia Otero advierte del error de dar por hecho los logros conseguidos: ""Ahí está Javier Milei y su reforma laboral"" ""Ahí tienen a Javier Milei, el inexplicable presidente argentino, que acaba de hacer regresar a su país a principios del siglo XX con su reforma laboral que acepta 12 horas diarias de curro e incluso, el pago en especies, o sea, trabajar por la comida llegado el caso"", explica.",68,828,politica,0.0,0.0,0.0,0.0,0.0,0.6017393738437611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5859307354692868,0.0,0.0,0.0,0.5427659709290358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""La Iglesia necesita el control de la educación y las mentes para mantener su posición de poder"" El gran negocio de este país —prosigue Pozo— lo tiene la Iglesia católica montado y es la educación. La gran mentira de la democracia y de la transición es la educación concertada.",43,560,cultura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8991014471196088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43774032003851937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Arabia Saudita exige explicación de EE. UU. por comentario de Huckabee El Ministerio de Asuntos Exteriores del Reino de Arabia Saudita expresó su rechazo categórico a las declaraciones realizadas por el embajador de Estados Unidos en ""Israel"", Mike Huckabee, calificándolas de “violación flagrante de las leyes y normas del derecho internacional”. Huckabee afirmó con anterioridad que ""Israel"" ostenta un supuesto derecho bíblico a ejercer su soberanía sobre la región comprendida entre el río Éufrates y el río Nilo, sosteniendo que estaría legitimado para reclamar “su derecho” sobre territorios.",69,526,politica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9128663820868694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4082584579107085,0.0,0.0
¿Cómo se comunicaban Carlos V e Isabel de Portugal? Lo tuvieron claro desde el primer día Ella hablaba en portugués y él tenía una mezcla de idiomas del centro de Europa.,61,5103,cultura,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Bukele, retrato de un dictador: ""Se va a volver mucho más violento y peligroso cuando sea impopular"" El reportero salvadoreño Óscar Martínez reconstruye el ascenso al poder del dirigente admirado por su mano dura y analiza sus múltiples perfiles. ""Lo que se consume de él en España es propaganda"", advierte",64,1302,politica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Nace ‘Un paso al frente’, la alianza para “ganar a la extrema derecha” En esta ocasión, el partido liderado por Ione Belarra no estuvo. Sus diferencias con Sumar le llevaron a salir del Gobierno y ahora lo distancian del proyecto. Los nombres de Podemos no han sido los únicos en destacar por su ausencia. Tampoco han estado Gabriel Rufián, que días atrás presentó también en la capital su propuesta para la izquierda, ni Yolanda Díaz. Mónica García se ha acordado de agradecer a ambos en su discurso.",122,2082,politica,0.0,0.0,0.5034320199890777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45206714698083006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5443847009998938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4958193150610266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"El mayor enemigo del transporte público en Madrid es... Para mi sin duda la M40. Por muchas razones: la primera y más evidente es que por toda ella no hay una parada de bus. Sí, algunos buses usan pequeños tramos para pasar de un barrio a otro o para llegar a la siguiente autovía radial, pero ninguno se puede usar para moverte por la M40. Y también por todas las derivadas que tiene. Es espacio solo para el coche, y relega a las otras alternativas de transporte a un segundo plano. Creo firmemente que la M40 es un problema y se hará todavía mucho más grande en los próximos años.",45,1078,politica,0.0,0.0,0.0,0.0,0.41889446094853033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5597288497817748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5001658608218612,0.0,0.0,0.0,0.0,0.0,0.0,0.5109453561555659,0.0,0.0,0.0,0.0,0.0,0.0
"Una turbina contra el mundo: cómo un hombre empecinado levantó en solitario el molino de viento más raro de Europa Desde lejos parece un ventilador de sobremesa. Uno especialmente inmenso, que sobresale sobre el paisaje circundante como una nave alienígena que hubiera tenido un accidente. Pero es el proyecto de toda una vida. Concretamente de la vida de Józef Antos, un polaco nacido en los años treinta que soñó con un futuro en el que su país produjera toda su electricidad con el viento, y que puso manos a la obra para conseguirlo. Esta es la historia del molino de viento más inusual que haya existido sobre la faz de la Tierra, y del hombre que lo construyó",19,3402,cultura,0.0,0.0,0.0,0.0,0.38218399956561133,0.0,0.4731779875368746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44147477170111543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43870214130219337,0.0,0.4926240348936545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morir por Palestina. Documental completo (EN) Esta es la historia de dos europeos que dedicaron sus vidas a la causa palestina y acabaron pagando el precio más alto.,14,462,cultura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7364483605712131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6764937636164671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Inesperada crisis en el Gobierno Ayuso a cuenta de un “iluminado religioso” y sus contratos por más de 75.000 euros para sus obras de teatro Antonio Castillo Algarra, el dramaturgo que manejaba la cultura y la educación de Madrid en la sombra, se valió de sus contactos con la presidenta para impulsar su carrera y manejar la educación y la cultura en Madrid como asesor externo de Isabel Díaz Ayuso. Ejercía el poder en la sombra a través de gente cercana a él que había colocado en el PP y el Gobierno de la Comunidad de Madrid",31,880,politica,0.21645765290776486,0.0,0.0,0.47884348085545847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3976405028339308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7113730947677157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24430586543607713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
